100435,6,,220033,2
100436,7,,220033,2
100437,8,,220033,2
100438,9,,220033,2
100439,10,,220033,2
100440,1,,220034,1
100441,2,,220034,1
100442,3,,220034,2
100443,4,,220034,2
100444,5,,220034,2
100445,6,,220034,2
100446,7,,220034,2
100447,8,,220034,2
100448,9,,220034,2
100449,10,,220034,2
100450,1,,220035,1
100451,2,,220035,1
100452,3,,220035,2
100453,4,,220035,2
100454,5,,220035,2
100455,6,,220035,2
100456,7,,220035,2
100457,8,,220035,2
100458,9,,220035,2
100459,10,,220035,2
100460,1,,220036,1
100461,2,,220036,1
100462,3,,220036,2
100463,4,,220036,2
100464,5,,220036,2
100465,6,,220036,2
100466,7,,220036,2
100467,8,,220036,2
100468,9,,220036,2
100469,10,,220036,2
100470,1,,220037,1
100471,2,,220037,1
100472,3,,220037,2
100473,4,,220037,2
100474,5,,220037,2
100475,6,,220037,2
100476,7,,220037,2
100477,8,,220037,2
100478,9,,220037,2
100479,10,,220037,2
100480,1,,220038,1
100481,2,,220038,1
100482,3,,220038,2
100483,4,,220038,2
100484,5,,220038,2
100485,6,,220038,2
100486,7,,220038,2
100487,8,,220038,2
100488,9,,220038,2
100489,10,,220038,2
100490,1,,220039,1
100491,2,,220039,1
100492,3,,220039,2
100493,4,,220039,2
100494,5,,220039,2
100495,6,,220039,2
100496,7,,220039,2
100497,8,,220039,2
100498,9,,220039,2
100499,10,,220039,2
100500,1,,220040,1
100501,2,,220040,1
100502,3,,220040,2
100503,4,,220040,2
100504,5,,220040,2
100505,6,,220040,2
100506,7,,220040,2
100507,8,,220040,2
100508,9,,220040,2
100509,10,,220040,2
100510,1,,220041,1
100511,2,,220041,1
100512,3,,220041,2
100513,4,,220041,2
100514,5,,220041,2
100515,6,,220041,2
100516,7,,220041,2
100517,8,,220041,2
100518,9,,220041,2
100519,10,,220041,2
100520,1,,220042,1
100521,2,,220042,1
100522,3,,220042,2
100523,4,,220042,2
100524,5,,220042,2
100525,6,,220042,2
100526,7,,220042,2
100527,8,,220042,2
100528,9,,220042,2
100529,10,,220042,2
100530,1,,220043,1
100531,2,,220043,1
100532,3,,220043,2
100533,4,,220043,2
100534,5,,220043,2
100535,6,,220043,2
100536,7,,220043,2
100537,8,,220043,2
100538,9,,220043,2
100539,10,,220043,2
100540,1,,220044,1
100541,2,,220044,1
100542,3,,220044,2
100543,4,,220044,2
100544,5,,220044,2
100545,6,,220044,2
100546,7,,220044,2
100547,8,,220044,2
100548,9,,220044,2
100549,10,,220044,2
100550,1,,220045,1
100551,2,,220045,1
100552,3,,220045,2
100553,4,,220045,2
100554,5,,220045,2
100555,6,,220045,2
100556,7,,220045,2
100557,8,,220045,2
100558,9,,220045,2
100559,10,,220045,2
100560,1,,220046,1
100561,2,,220046,1
100562,3,,220046,2
100563,4,,220046,2
100564,5,,220046,2
100565,6,,220046,2
100566,7,,220046,2
100567,8,,220046,2
100568,9,,220046,2
100569,10,,220046,2
100570,1,,220047,1
100571,2,,220047,1
100572,3,,220047,2
100573,4,,220047,2
100574,5,,220047,2
100575,6,,220047,2
100576,7,,220047,2
100577,8,,220047,2
100578,9,,220047,2
100579,10,,220047,2
100580,1,,220048,1
100581,2,,220048,1
100582,3,,220048,2
100583,4,,220048,2
100584,5,,220048,2
100585,6,,220048,2
100586,7,,220048,2
100587,8,,220048,2
100588,9,,220048,2
100589,10,,220048,2
100590,1,,220049,1
100591,2,,220049,1
100592,3,,220049,2
100593,4,,220049,2
100594,5,,220049,2
100595,6,,220049,2
100596,7,,220049,2
100597,8,,220049,2
100598,9,,220049,2
100599,10,,220049,2
100600,1,,220050,1
100601,2,,220050,1
100602,3,,220050,2
100603,4,,220050,2
100604,5,,220050,2
100605,6,,220050,2
100606,7,,220050,2
100607,8,,220050,2
100608,9,,220050,2
100609,10,,220050,2
100610,1,,220051,1
100611,2,,220051,1
100612,3,,220051,2
100613,4,,220051,2
100614,5,,220051,2
100615,6,,220051,2
100616,7,,220051,2
100617,8,,220051,2
100618,9,,220051,2
100619,10,,220051,2
100620,1,,220052,1
100621,2,,220052,1
100622,3,,220052,2
100623,4,,220052,2
100624,5,,220052,2
100625,6,,220052,2
100626,7,,220052,2
100627,8,,220052,2
100628,9,,220052,2
100629,10,,220052,2
100630,1,,220053,1
100631,2,,220053,1
100632,3,,220053,2
100633,4,,220053,2
100634,5,,220053,2
100635,6,,220053,2
100636,7,,220053,2
100637,8,,220053,2
100638,9,,220053,2
100639,10,,220053,2
100640,1,,220054,1
100641,2,,220054,1
100642,3,,220054,2
100643,4,,220054,2
100644,5,,220054,2
100645,6,,220054,2
100646,7,,220054,2
100647,8,,220054,2
100648,9,,220054,2
100649,10,,220054,2
100650,1,,220055,1
100651,2,,220055,1
100652,3,,220055,2
100653,4,,220055,2
100654,5,,220055,2
100655,6,,220055,2
100656,7,,220055,2
100657,8,,220055,2
100658,9,,220055,2
100659,10,,220055,2
100660,1,,220056,1
100661,2,,220056,1
100662,3,,220056,2
100663,4,,220056,2
100664,5,,220056,2
100665,6,,220056,2
100666,7,,220056,2
100667,8,,220056,2
100668,9,,220056,2
100669,10,,220056,2
100670,1,,220057,1
100671,2,,220057,1
100672,3,,220057,2
100673,4,,220057,2
100674,5,,220057,2
100675,6,,220057,2
100676,7,,220057,2
100677,8,,220057,2
100678,9,,220057,2
100679,10,,220057,2
100680,1,,220058,1
100681,2,,220058,1
100682,3,,220058,2
100683,4,,220058,2
100684,5,,220058,2
100685,6,,220058,2
100686,7,,220058,2
100687,8,,220058,2
100688,9,,220058,2
100689,10,,220058,2
100690,1,,220059,1
100691,2,,220059,1
100692,3,,220059,2
100693,4,,220059,2
100694,5,,220059,2
100695,6,,220059,2
100696,7,,220059,2
100697,8,,220059,2
100698,9,,220059,2
100699,10,,220059,2
100700,1,,220060,1
100701,2,,220060,1
100702,3,,220060,2
100703,4,,220060,2
100704,5,,220060,2
100705,6,,220060,2
100706,7,,220060,2
100707,8,,220060,2
100708,9,,220060,2
100709,10,,220060,2
100710,1,,220061,1
100711,2,,220061,1
100712,3,,220061,2
100713,4,,220061,2
100714,5,,220061,2
100715,6,,220061,2
100716,7,,220061,2
100717,8,,220061,2
100718,9,,220061,2
100719,10,,220061,2
100720,1,,220062,1
100721,2,,220062,1
100722,3,,220062,2
100723,4,,220062,2
100724,5,,220062,2
100725,6,,220062,2
100726,7,,220062,2
100727,8,,220062,2
100728,9,,220062,2
100729,10,,220062,2
100730,1,,220063,1
100731,2,,220063,1
100732,3,,220063,2
100733,4,,220063,2
100734,5,,220063,2
100735,6,,220063,2
100736,7,,220063,2
100737,8,,220063,2
100738,9,,220063,2
100739,10,,220063,2
100740,1,,220064,1
100741,2,,220064,1
100742,3,,220064,2
100743,4,,220064,2
100744,5,,220064,2
100745,6,,220064,2
100746,7,,220064,2
100747,8,,220064,2
100748,9,,220064,2
100749,10,,220064,2
100750,1,,220065,1
100751,2,,220065,1
100752,3,,220065,2
100753,4,,220065,2
100754,5,,220065,2
100755,6,,220065,2
100756,7,,220065,2
100757,8,,220065,2
100758,9,,220065,2
100759,10,,220065,2
100760,1,,220066,1
100761,2,,220066,1
100762,3,,220066,2
100763,4,,220066,2
100764,5,,220066,2
100765,6,,220066,2
100766,7,,220066,2
100767,8,,220066,2
100768,9,,220066,2
100769,10,,220066,2
100770,1,,220067,1
100771,2,,220067,1
100772,3,,220067,2
100773,4,,220067,2
100774,5,,220067,2
100775,6,,220067,2
100776,7,,220067,2
100777,8,,220067,2
100778,9,,220067,2
100779,10,,220067,2
100780,1,,220068,1
100781,2,,220068,1
100782,3,,220068,2
100783,4,,220068,2
100784,5,,220068,2
100785,6,,220068,2
100786,7,,220068,2
100787,8,,220068,2
100788,9,,220068,2
100789,10,,220068,2
100790,1,,220069,1
100791,2,,220069,1
100792,3,,220069,2
100793,4,,220069,2
100794,5,,220069,2
100795,6,,220069,2
100796,7,,220069,2
100797,8,,220069,2
100798,9,,220069,2
100799,10,,220069,2
100800,1,,220070,1
100801,2,,220070,1
100802,3,,220070,2
100803,4,,220070,2
100804,5,,220070,2
100805,6,,220070,2
100806,7,,220070,2
100807,8,,220070,2
100808,9,,220070,2
100809,10,,220070,2
100810,1,,220071,1
100811,2,,220071,1
100812,3,,220071,2
100813,4,,220071,2
100814,5,,220071,2
100815,6,,220071,2
100816,7,,220071,2
100817,8,,220071,2
100818,9,,220071,2
100819,10,,220071,2
100820,1,,220072,1
100821,2,,220072,1
100822,3,,220072,2
100823,4,,220072,2
100824,5,,220072,2
100825,6,,220072,2
100826,7,,220072,2
100827,8,,220072,2
100828,9,,220072,2
100829,10,,220072,2
100830,1,,220073,1
100831,2,,220073,1
100832,3,,220073,2
100833,4,,220073,2
100834,5,,220073,2
100835,6,,220073,2
100836,7,,220073,2
100837,8,,220073,2
100838,9,,220073,2
100839,10,,220073,2
100840,1,,220074,1
100841,2,,220074,1
100842,3,,220074,2
100843,4,,220074,2
100844,5,,220074,2
100845,6,,220074,2
100846,7,,220074,2
100847,8,,220074,2
100848,9,,220074,2
100849,10,,220074,2
100850,1,,220075,1
100851,2,,220075,1
100852,3,,220075,2
100853,4,,220075,2
100854,5,,220075,2
100855,6,,220075,2
100856,7,,220075,2
100857,8,,220075,2
100858,9,,220075,2
100859,10,,220075,2
100860,1,,220076,1
100861,2,,220076,1
100862,3,,220076,2
100863,4,,220076,2
100864,5,,220076,2
100865,6,,220076,2
100866,7,,220076,2
100867,8,,220076,2
100868,9,,220076,2
100869,10,,220076,2
100870,1,,220077,1
100871,2,,220077,1
100872,3,,220077,2
100873,4,,220077,2
100874,5,,220077,2
100875,6,,220077,2
100876,7,,220077,2
100877,8,,220077,2
100878,9,,220077,2
100879,10,,220077,2
100880,1,,220078,1
100881,2,,220078,1
100882,3,,220078,2
100883,4,,220078,2
100884,5,,220078,2
100885,6,,220078,2
100886,7,,220078,2
100887,8,,220078,2
100888,9,,220078,2
100889,10,,220078,2
100890,1,,220079,1
100891,2,,220079,1
100892,3,,220079,2
100893,4,,220079,2
100894,5,,220079,2
100895,6,,220079,2
100896,7,,220079,2
100897,8,,220079,2
100898,9,,220079,2
100899,10,,220079,2
100900,1,,220080,1
100901,2,,220080,1
100902,3,,220080,2
100903,4,,220080,2
100904,5,,220080,2
100905,6,,220080,2
100906,7,,220080,2
100907,8,,220080,2
100908,9,,220080,2
100909,10,,220080,2
100910,1,,220081,1
100911,2,,220081,1
100912,3,,220081,2
100913,4,,220081,2
100914,5,,220081,2
100915,6,,220081,2
100916,7,,220081,2
100917,8,,220081,2
100918,9,,220081,2
100919,10,,220081,2
100920,1,,220082,1
100921,2,,220082,1
100922,3,,220082,2
100923,4,,220082,2
100924,5,,220082,2
100925,6,,220082,2
100926,7,,220082,2
100927,8,,220082,2
100928,9,,220082,2
100929,10,,220082,2
100930,1,,220083,1
100931,2,,220083,1
100932,3,,220083,2
100933,4,,220083,2
100934,5,,220083,2
100935,6,,220083,2
100936,7,,220083,2
100937,8,,220083,2
100938,9,,220083,2
100939,10,,220083,2
100940,1,,220084,1
100941,2,,220084,1
100942,3,,220084,2
100943,4,,220084,2
100944,5,,220084,2
100945,6,,220084,2
100946,7,,220084,2
100947,8,,220084,2
100948,9,,220084,2
100949,10,,220084,2
100950,1,,220085,1
100951,2,,220085,1
100952,3,,220085,2
100953,4,,220085,2
100954,5,,220085,2
100955,6,,220085,2
100956,7,,220085,2
100957,8,,220085,2
100958,9,,220085,2
100959,10,,220085,2
100960,1,,220086,1
100961,2,,220086,1
100962,3,,220086,2
100963,4,,220086,2
100964,5,,220086,2
100965,6,,220086,2
100966,7,,220086,2
100967,8,,220086,2
100968,9,,220086,2
100969,10,,220086,2
100970,1,,220087,1
100971,2,,220087,1
100972,3,,220087,2
100973,4,,220087,2
100974,5,,220087,2
100975,6,,220087,2
100976,7,,220087,2
100977,8,,220087,2
100978,9,,220087,2
100979,10,,220087,2
100980,1,,220088,1
100981,2,,220088,1
100982,3,,220088,2
100983,4,,220088,2
100984,5,,220088,2
100985,6,,220088,2
100986,7,,220088,2
100987,8,,220088,2
100988,9,,220088,2
100989,10,,220088,2
100990,1,,220089,1
100991,2,,220089,1
100992,3,,220089,2
100993,4,,220089,2
100994,5,,220089,2
100995,6,,220089,2
100996,7,,220089,2
100997,8,,220089,2
100998,9,,220089,2
100999,10,,220089,2
101000,1,,220090,1
101001,2,,220090,1
101002,3,,220090,2
101003,4,,220090,2
101004,5,,220090,2
101005,6,,220090,2
101006,7,,220090,2
101007,8,,220090,2
101008,9,,220090,2
101009,10,,220090,2
101010,1,,220091,1
101011,2,,220091,1
101012,3,,220091,2
101013,4,,220091,2
101014,5,,220091,2
101015,6,,220091,2
101016,7,,220091,2
101017,8,,220091,2
101018,9,,220091,2
101019,10,,220091,2
101020,1,,220092,1
101021,2,,220092,1
101022,3,,220092,2
101023,4,,220092,2
101024,5,,220092,2
101025,6,,220092,2
101026,7,,220092,2
101027,8,,220092,2
101028,9,,220092,2
101029,10,,220092,2
101030,1,,220093,1
101031,2,,220093,1
101032,3,,220093,2
101033,4,,220093,2
101034,5,,220093,2
101035,6,,220093,2
101036,7,,220093,2
101037,8,,220093,2
101038,9,,220093,2
101039,10,,220093,2
101040,1,,220094,1
101041,2,,220094,1
101042,3,,220094,2
101043,4,,220094,2
101044,5,,220094,2
101045,6,,220094,2
101046,7,,220094,2
101047,8,,220094,2
101048,9,,220094,2
101049,10,,220094,2
101050,1,,220095,1
101051,2,,220095,1
101052,3,,220095,2
101053,4,,220095,2
101054,5,,220095,2
101055,6,,220095,2
101056,7,,220095,2
101057,8,,220095,2
101058,9,,220095,2
101059,10,,220095,2
101060,1,,220096,1
101061,2,,220096,1
101062,3,,220096,2
101063,4,,220096,2
101064,5,,220096,2
101065,6,,220096,2
101066,7,,220096,2
101067,8,,220096,2
101068,9,,220096,2
101069,10,,220096,2
101070,1,,220097,1
101071,2,,220097,1
101072,3,,220097,2
101073,4,,220097,2
101074,5,,220097,2
101075,6,,220097,2
101076,7,,220097,2
101077,8,,220097,2
101078,9,,220097,2
101079,10,,220097,2
101080,1,,220098,1
101081,2,,220098,1
101082,3,,220098,2
101083,4,,220098,2
101084,5,,220098,2
101085,6,,220098,2
101086,7,,220098,2
101087,8,,220098,2
101088,9,,220098,2
101089,10,,220098,2
101090,1,,220099,1
101091,2,,220099,1
101092,3,,220099,2
101093,4,,220099,2
101094,5,,220099,2
101095,6,,220099,2
101096,7,,220099,2
101097,8,,220099,2
101098,9,,220099,2
101099,10,,220099,2
101100,1,,220100,1
101101,2,,220100,1
101102,3,,220100,2
101103,4,,220100,2
101104,5,,220100,2
101105,6,,220100,2
101106,7,,220100,2
101107,8,,220100,2
101108,9,,220100,2
101109,10,,220100,2
101110,1,,220101,1
101111,2,,220101,1
101112,3,,220101,2
101113,4,,220101,2
101114,5,,220101,2
101115,6,,220101,2
101116,7,,220101,2
101117,8,,220101,2
101118,9,,220101,2
101119,10,,220101,2
101120,1,,220102,1
101121,2,,220102,1
101122,3,,220102,2
101123,4,,220102,2
101124,5,,220102,2
101125,6,,220102,2
101126,7,,220102,2
101127,8,,220102,2
101128,9,,220102,2
101129,10,,220102,2
101130,1,,220103,1
101131,2,,220103,1
101132,3,,220103,2
101133,4,,220103,2
101134,5,,220103,2
101135,6,,220103,2
101136,7,,220103,2
101137,8,,220103,2
101138,9,,220103,2
101139,10,,220103,2
101140,1,,220104,1
101141,2,,220104,1
101142,3,,220104,2
101143,4,,220104,2
101144,5,,220104,2
101145,6,,220104,2
101146,7,,220104,2
101147,8,,220104,2
101148,9,,220104,2
101149,10,,220104,2
101150,1,,220105,1
101151,2,,220105,1
101152,3,,220105,2
101153,4,,220105,2
101154,5,,220105,2
101155,6,,220105,2
101156,7,,220105,2
101157,8,,220105,2
101158,9,,220105,2
101159,10,,220105,2
101160,1,,220106,1
101161,2,,220106,1
101162,3,,220106,2
101163,4,,220106,2
101164,5,,220106,2
101165,6,,220106,2
101166,7,,220106,2
101167,8,,220106,2
101168,9,,220106,2
101169,10,,220106,2
101170,1,,220107,1
101171,2,,220107,1
101172,3,,220107,2
101173,4,,220107,2
101174,5,,220107,2
101175,6,,220107,2
101176,7,,220107,2
101177,8,,220107,2
101178,9,,220107,2
101179,10,,220107,2
101180,1,,220108,1
101181,2,,220108,1
101182,3,,220108,2
101183,4,,220108,2
101184,5,,220108,2
101185,6,,220108,2
101186,7,,220108,2
101187,8,,220108,2
101188,9,,220108,2
101189,10,,220108,2
101190,1,,220109,1
101191,2,,220109,1
101192,3,,220109,2
101193,4,,220109,2
101194,5,,220109,2
101195,6,,220109,2
101196,7,,220109,2
101197,8,,220109,2
101198,9,,220109,2
101199,10,,220109,2
101200,1,,220110,1
101201,2,,220110,1
101202,3,,220110,2
101203,4,,220110,2
101204,5,,220110,2
101205,6,,220110,2
101206,7,,220110,2
101207,8,,220110,2
101208,9,,220110,2
101209,10,,220110,2
101210,1,,220111,1
101211,2,,220111,1
101212,3,,220111,2
101213,4,,220111,2
101214,5,,220111,2
101215,6,,220111,2
101216,7,,220111,2
101217,8,,220111,2
101218,9,,220111,2
101219,10,,220111,2
101220,1,,220112,1
101221,2,,220112,1
101222,3,,220112,2
101223,4,,220112,2
101224,5,,220112,2
101225,6,,220112,2
101226,7,,220112,2
101227,8,,220112,2
101228,9,,220112,2
101229,10,,220112,2
101230,1,,220113,1
101231,2,,220113,1
101232,3,,220113,2
101233,4,,220113,2
101234,5,,220113,2
101235,6,,220113,2
101236,7,,220113,2
101237,8,,220113,2
101238,9,,220113,2
101239,10,,220113,2
101240,1,,220114,1
101241,2,,220114,1
101242,3,,220114,2
101243,4,,220114,2
101244,5,,220114,2
101245,6,,220114,2
101246,7,,220114,2
101247,8,,220114,2
101248,9,,220114,2
101249,10,,220114,2
101250,1,,220115,1
101251,2,,220115,1
101252,3,,220115,2
101253,4,,220115,2
101254,5,,220115,2
101255,6,,220115,2
101256,7,,220115,2
101257,8,,220115,2
101258,9,,220115,2
101259,10,,220115,2
101260,1,,220116,1
101261,2,,220116,1
101262,3,,220116,2
101263,4,,220116,2
101264,5,,220116,2
101265,6,,220116,2
101266,7,,220116,2
101267,8,,220116,2
101268,9,,220116,2
101269,10,,220116,2
101270,1,,220117,1
101271,2,,220117,1
101272,3,,220117,2
101273,4,,220117,2
101274,5,,220117,2
101275,6,,220117,2
101276,7,,220117,2
101277,8,,220117,2
101278,9,,220117,2
101279,10,,220117,2
101280,1,,220118,1
101281,2,,220118,1
101282,3,,220118,2
101283,4,,220118,2
101284,5,,220118,2
101285,6,,220118,2
101286,7,,220118,2
101287,8,,220118,2
101288,9,,220118,2
101289,10,,220118,2
101290,1,,220119,1
101291,2,,220119,1
101292,3,,220119,2
101293,4,,220119,2
101294,5,,220119,2
101295,6,,220119,2
101296,7,,220119,2
101297,8,,220119,2
101298,9,,220119,2
101299,10,,220119,2
101300,1,,220120,1
101301,2,,220120,1
101302,3,,220120,2
101303,4,,220120,2
101304,5,,220120,2
101305,6,,220120,2
101306,7,,220120,2
101307,8,,220120,2
101308,9,,220120,2
101309,10,,220120,2
101310,1,,220121,1
101311,2,,220121,1
101312,3,,220121,2
101313,4,,220121,2
101314,5,,220121,2
101315,6,,220121,2
101316,7,,220121,2
101317,8,,220121,2
101318,9,,220121,2
101319,10,,220121,2
101320,1,,220122,1
101321,2,,220122,1
101322,3,,220122,2
101323,4,,220122,2
101324,5,,220122,2
101325,6,,220122,2
101326,7,,220122,2
101327,8,,220122,2
101328,9,,220122,2
101329,10,,220122,2
101330,1,,220123,1
101331,2,,220123,1
101332,3,,220123,2
101333,4,,220123,2
101334,5,,220123,2
101335,6,,220123,2
101336,7,,220123,2
101337,8,,220123,2
101338,9,,220123,2
101339,10,,220123,2
101340,1,,220124,1
101341,2,,220124,1
101342,3,,220124,2
101343,4,,220124,2
101344,5,,220124,2
101345,6,,220124,2
101346,7,,220124,2
101347,8,,220124,2
101348,9,,220124,2
101349,10,,220124,2
101350,1,,220125,1
101351,2,,220125,1
101352,3,,220125,2
101353,4,,220125,2
101354,5,,220125,2
101355,6,,220125,2
101356,7,,220125,2
101357,8,,220125,2
101358,9,,220125,2
101359,10,,220125,2
101360,1,,220126,1
101361,2,,220126,1
101362,3,,220126,2
101363,4,,220126,2
101364,5,,220126,2
